geometry
"POLYGON ((-745539.6794441179 -1049915.1869279998, -744540.5650117649 -1049915.1869279998, -744540.5650117649 -1050902.3836359999, -745539.6794441179 -1050902.3836359999, -745539.6794441179 -1049915.1869279998))"
"POLYGON ((-744540.5650117649 -1049915.1869279998, -743541.4505794119 -1049915.1869279998, -743541.4505794119 -1050902.3836359999, -744540.5650117649 -1050902.3836359999, -744540.5650117649 -1049915.1869279998))"
"POLYGON ((-743541.4505794119 -1049915.1869279998, -742542.336147059 -1049915.1869279998, -742542.336147059 -1050902.3836359999, -743541.4505794119 -1050902.3836359999, -743541.4505794119 -1049915.1869279998))"
"POLYGON ((-742542.336147059 -1049915.1869279998, -741543.221714706 -1049915.1869279998, -741543.221714706 -1050902.3836359999, -742542.336147059 -1050902.3836359999, -742542.336147059 -1049915.1869279998))"
"POLYGON ((-741543.221714706 -1049915.1869279998, -740544.107282353 -1049915.1869279998, -740544.107282353 -1050902.3836359999, -741543.221714706 -1050902.3836359999, -741543.221714706 -1049915.1869279998))"
"POLYGON ((-740544.107282353 -1049915.1869279998, -739544.99285 -1049915.1869279998, -739544.99285 -1050902.3836359999, -740544.107282353 -1050902.3836359999, -740544.107282353 -1049915.1869279998))"
"POLYGON ((-739544.99285 -1049915.1869279998, -738545.8784176471 -1049915.1869279998, -738545.8784176471 -1050902.3836359999, -739544.99285 -1050902.3836359999, -739544.99285 -1049915.1869279998))"
"POLYGON ((-738545.8784176471 -1049915.1869279998, -737546.763985294 -1049915.1869279998, -737546.763985294 -1050902.3836359999, -738545.8784176471 -1050902.3836359999, -738545.8784176471 -1049915.1869279998))"
"POLYGON ((-737546.763985294 -1049915.1869279998, -736547.6495529411 -1049915.1869279998, -736547.6495529411 -1050902.3836359999, -737546.763985294 -1050902.3836359999, -737546.763985294 -1049915.1869279998))"
"POLYGON ((-736547.6495529411 -1049915.1869279998, -735548.5351205881 -1049915.1869279998, -735548.5351205881 -1050902.3836359999, -736547.6495529411 -1050902.3836359999, -736547.6495529411 -1049915.1869279998))"
"POLYGON ((-735548.5351205881 -1049915.1869279998, -734549.4206882352 -1049915.1869279998, -734549.4206882352 -1050902.3836359999, -735548.5351205881 -1050902.3836359999, -735548.5351205881 -1049915.1869279998))"
"POLYGON ((-734549.4206882352 -1049915.1869279998, -733550.3062558821 -1049915.1869279998, -733550.3062558821 -1050902.3836359999, -734549.4206882352 -1050902.3836359999, -734549.4206882352 -1049915.1869279998))"
"POLYGON ((-733550.3062558821 -1049915.1869279998, -732551.1918235292 -1049915.1869279998, -732551.1918235292 -1050902.3836359999, -733550.3062558821 -1050902.3836359999, -733550.3062558821 -1049915.1869279998))"
"POLYGON ((-732551.1918235292 -1049915.1869279998, -731552.0773911763 -1049915.1869279998, -731552.0773911763 -1050902.3836359999, -732551.1918235292 -1050902.3836359999, -732551.1918235292 -1049915.1869279998))"
"POLYGON ((-731552.0773911763 -1049915.1869279998, -730552.9629588232 -1049915.1869279998, -730552.9629588232 -1050902.3836359999, -731552.0773911763 -1050902.3836359999, -731552.0773911763 -1049915.1869279998))"
"POLYGON ((-730552.9629588232 -1049915.1869279998, -729553.8485264702 -1049915.1869279998, -729553.8485264702 -1050902.3836359999, -730552.9629588232 -1050902.3836359999, -730552.9629588232 -1049915.1869279998))"
"POLYGON ((-729553.8485264702 -1049915.1869279998, -728554.7340941173 -1049915.1869279998, -728554.7340941173 -1050902.3836359999, -729553.8485264702 -1050902.3836359999, -729553.8485264702 -1049915.1869279998))"
"POLYGON ((-728554.7340941173 -1049915.1869279998, -727555.6196617642 -1049915.1869279998, -727555.6196617642 -1050902.3836359999, -728554.7340941173 -1050902.3836359999, -728554.7340941173 -1049915.1869279998))"
"POLYGON ((-727555.6196617642 -1049915.1869279998, -726556.5052294113 -1049915.1869279998, -726556.5052294113 -1050902.3836359999, -727555.6196617642 -1050902.3836359999, -727555.6196617642 -1049915.1869279998))"
"POLYGON ((-726556.5052294113 -1049915.1869279998, -725557.3907970584 -1049915.1869279998, -725557.3907970584 -1050902.3836359999, -726556.5052294113 -1050902.3836359999, -726556.5052294113 -1049915.1869279998))"
"POLYGON ((-751534.3660382358 -1048927.9902199998, -750535.2516058828 -1048927.9902199998, -750535.2516058828 -1049915.1869279998, -751534.3660382358 -1049915.1869279998, -751534.3660382358 -1048927.9902199998))"
"POLYGON ((-750535.2516058828 -1048927.9902199998, -749536.1371735298 -1048927.9902199998, -749536.1371735298 -1049915.1869279998, -750535.2516058828 -1049915.1869279998, -750535.2516058828 -1048927.9902199998))"
"POLYGON ((-749536.1371735298 -1048927.9902199998, -748537.0227411769 -1048927.9902199998, -748537.0227411769 -1049915.1869279998, -749536.1371735298 -1049915.1869279998, -749536.1371735298 -1048927.9902199998))"
"POLYGON ((-748537.0227411769 -1048927.9902199998, -747537.9083088238 -1048927.9902199998, -747537.9083088238 -1049915.1869279998, -748537.0227411769 -1049915.1869279998, -748537.0227411769 -1048927.9902199998))"
"POLYGON ((-747537.9083088238 -1048927.9902199998, -746538.7938764709 -1048927.9902199998, -746538.7938764709 -1049915.1869279998, -747537.9083088238 -1049915.1869279998, -747537.9083088238 -1048927.9902199998))"
"POLYGON ((-746538.7938764709 -1048927.9902199998, -745539.6794441179 -1048927.9902199998, -745539.6794441179 -1049915.1869279998, -746538.7938764709 -1049915.1869279998, -746538.7938764709 -1048927.9902199998))"
"POLYGON ((-745539.6794441179 -1048927.9902199998, -744540.5650117649 -1048927.9902199998, -744540.5650117649 -1049915.1869279998, -745539.6794441179 -1049915.1869279998, -745539.6794441179 -1048927.9902199998))"
"POLYGON ((-744540.5650117649 -1048927.9902199998, -743541.4505794119 -1048927.9902199998, -743541.4505794119 -1049915.1869279998, -744540.5650117649 -1049915.1869279998, -744540.5650117649 -1048927.9902199998))"
"POLYGON ((-743541.4505794119 -1048927.9902199998, -742542.336147059 -1048927.9902199998, -742542.336147059 -1049915.1869279998, -743541.4505794119 -1049915.1869279998, -743541.4505794119 -1048927.9902199998))"
"POLYGON ((-742542.336147059 -1048927.9902199998, -741543.221714706 -1048927.9902199998, -741543.221714706 -1049915.1869279998, -742542.336147059 -1049915.1869279998, -742542.336147059 -1048927.9902199998))"
"POLYGON ((-741543.221714706 -1048927.9902199998, -740544.107282353 -1048927.9902199998, -740544.107282353 -1049915.1869279998, -741543.221714706 -1049915.1869279998, -741543.221714706 -1048927.9902199998))"
"POLYGON ((-740544.107282353 -1048927.9902199998, -739544.99285 -1048927.9902199998, -739544.99285 -1049915.1869279998, -740544.107282353 -1049915.1869279998, -740544.107282353 -1048927.9902199998))"
"POLYGON ((-739544.99285 -1048927.9902199998, -738545.8784176471 -1048927.9902199998, -738545.8784176471 -1049915.1869279998, -739544.99285 -1049915.1869279998, -739544.99285 -1048927.9902199998))"
"POLYGON ((-738545.8784176471 -1048927.9902199998, -737546.763985294 -1048927.9902199998, -737546.763985294 -1049915.1869279998, -738545.8784176471 -1049915.1869279998, -738545.8784176471 -1048927.9902199998))"
"POLYGON ((-737546.763985294 -1048927.9902199998, -736547.6495529411 -1048927.9902199998, -736547.6495529411 -1049915.1869279998, -737546.763985294 -1049915.1869279998, -737546.763985294 -1048927.9902199998))"
"POLYGON ((-736547.6495529411 -1048927.9902199998, -735548.5351205881 -1048927.9902199998, -735548.5351205881 -1049915.1869279998, -736547.6495529411 -1049915.1869279998, -736547.6495529411 -1048927.9902199998))"
"POLYGON ((-735548.5351205881 -1048927.9902199998, -734549.4206882352 -1048927.9902199998, -734549.4206882352 -1049915.1869279998, -735548.5351205881 -1049915.1869279998, -735548.5351205881 -1048927.9902199998))"
"POLYGON ((-734549.4206882352 -1048927.9902199998, -733550.3062558821 -1048927.9902199998, -733550.3062558821 -1049915.1869279998, -734549.4206882352 -1049915.1869279998, -734549.4206882352 -1048927.9902199998))"
"POLYGON ((-733550.3062558821 -1048927.9902199998, -732551.1918235292 -1048927.9902199998, -732551.1918235292 -1049915.1869279998, -733550.3062558821 -1049915.1869279998, -733550.3062558821 -1048927.9902199998))"
"POLYGON ((-732551.1918235292 -1048927.9902199998, -731552.0773911763 -1048927.9902199998, -731552.0773911763 -1049915.1869279998, -732551.1918235292 -1049915.1869279998, -732551.1918235292 -1048927.9902199998))"
"POLYGON ((-731552.0773911763 -1048927.9902199998, -730552.9629588232 -1048927.9902199998, -730552.9629588232 -1049915.1869279998, -731552.0773911763 -1049915.1869279998, -731552.0773911763 -1048927.9902199998))"
"POLYGON ((-730552.9629588232 -1048927.9902199998, -729553.8485264702 -1048927.9902199998, -729553.8485264702 -1049915.1869279998, -730552.9629588232 -1049915.1869279998, -730552.9629588232 -1048927.9902199998))"
"POLYGON ((-729553.8485264702 -1048927.9902199998, -728554.7340941173 -1048927.9902199998, -728554.7340941173 -1049915.1869279998, -729553.8485264702 -1049915.1869279998, -729553.8485264702 -1048927.9902199998))"
"POLYGON ((-728554.7340941173 -1048927.9902199998, -727555.6196617642 -1048927.9902199998, -727555.6196617642 -1049915.1869279998, -728554.7340941173 -1049915.1869279998, -728554.7340941173 -1048927.9902199998))"
"POLYGON ((-727555.6196617642 -1048927.9902199998, -726556.5052294113 -1048927.9902199998, -726556.5052294113 -1049915.1869279998, -727555.6196617642 -1049915.1869279998, -727555.6196617642 -1048927.9902199998))"
"POLYGON ((-753532.5949029417 -1047940.7935119999, -752533.4804705888 -1047940.7935119999, -752533.4804705888 -1048927.9902199998, -753532.5949029417 -1048927.9902199998, -753532.5949029417 -1047940.7935119999))"
"POLYGON ((-752533.4804705888 -1047940.7935119999, -751534.3660382358 -1047940.7935119999, -751534.3660382358 -1048927.9902199998, -752533.4804705888 -1048927.9902199998, -752533.4804705888 -1047940.7935119999))"
"POLYGON ((-751534.3660382358 -1047940.7935119999, -750535.2516058828 -1047940.7935119999, -750535.2516058828 -1048927.9902199998, -751534.3660382358 -1048927.9902199998, -751534.3660382358 -1047940.7935119999))"
"POLYGON ((-750535.2516058828 -1047940.7935119999, -749536.1371735298 -1047940.7935119999, -749536.1371735298 -1048927.9902199998, -750535.2516058828 -1048927.9902199998, -750535.2516058828 -1047940.7935119999))"
"POLYGON ((-749536.1371735298 -1047940.7935119999, -748537.0227411769 -1047940.7935119999, -748537.0227411769 -1048927.9902199998, -749536.1371735298 -1048927.9902199998, -749536.1371735298 -1047940.7935119999))"
"POLYGON ((-748537.0227411769 -1047940.7935119999, -747537.9083088238 -1047940.7935119999, -747537.9083088238 -1048927.9902199998, -748537.0227411769 -1048927.9902199998, -748537.0227411769 -1047940.7935119999))"
"POLYGON ((-747537.9083088238 -1047940.7935119999, -746538.7938764709 -1047940.7935119999, -746538.7938764709 -1048927.9902199998, -747537.9083088238 -1048927.9902199998, -747537.9083088238 -1047940.7935119999))"
"POLYGON ((-746538.7938764709 -1047940.7935119999, -745539.6794441179 -1047940.7935119999, -745539.6794441179 -1048927.9902199998, -746538.7938764709 -1048927.9902199998, -746538.7938764709 -1047940.7935119999))"
"POLYGON ((-745539.6794441179 -1047940.7935119999, -744540.5650117649 -1047940.7935119999, -744540.5650117649 -1048927.9902199998, -745539.6794441179 -1048927.9902199998, -745539.6794441179 -1047940.7935119999))"
"POLYGON ((-744540.5650117649 -1047940.7935119999, -743541.4505794119 -1047940.7935119999, -743541.4505794119 -1048927.9902199998, -744540.5650117649 -1048927.9902199998, -744540.5650117649 -1047940.7935119999))"
"POLYGON ((-743541.4505794119 -1047940.7935119999, -742542.336147059 -1047940.7935119999, -742542.336147059 -1048927.9902199998, -743541.4505794119 -1048927.9902199998, -743541.4505794119 -1047940.7935119999))"
"POLYGON ((-742542.336147059 -1047940.7935119999, -741543.221714706 -1047940.7935119999, -741543.221714706 -1048927.9902199998, -742542.336147059 -1048927.9902199998, -742542.336147059 -1047940.7935119999))"
"POLYGON ((-741543.221714706 -1047940.7935119999, -740544.107282353 -1047940.7935119999, -740544.107282353 -1048927.9902199998, -741543.221714706 -1048927.9902199998, -741543.221714706 -1047940.7935119999))"
"POLYGON ((-740544.107282353 -1047940.7935119999, -739544.99285 -1047940.7935119999, -739544.99285 -1048927.9902199998, -740544.107282353 -1048927.9902199998, -740544.107282353 -1047940.7935119999))"
"POLYGON ((-739544.99285 -1047940.7935119999, -738545.8784176471 -1047940.7935119999, -738545.8784176471 -1048927.9902199998, -739544.99285 -1048927.9902199998, -739544.99285 -1047940.7935119999))"
"POLYGON ((-738545.8784176471 -1047940.7935119999, -737546.763985294 -1047940.7935119999, -737546.763985294 -1048927.9902199998, -738545.8784176471 -1048927.9902199998, -738545.8784176471 -1047940.7935119999))"
"POLYGON ((-737546.763985294 -1047940.7935119999, -736547.6495529411 -1047940.7935119999, -736547.6495529411 -1048927.9902199998, -737546.763985294 -1048927.9902199998, -737546.763985294 -1047940.7935119999))"
"POLYGON ((-736547.6495529411 -1047940.7935119999, -735548.5351205881 -1047940.7935119999, -735548.5351205881 -1048927.9902199998, -736547.6495529411 -1048927.9902199998, -736547.6495529411 -1047940.7935119999))"
"POLYGON ((-735548.5351205881 -1047940.7935119999, -734549.4206882352 -1047940.7935119999, -734549.4206882352 -1048927.9902199998, -735548.5351205881 -1048927.9902199998, -735548.5351205881 -1047940.7935119999))"
"POLYGON ((-734549.4206882352 -1047940.7935119999, -733550.3062558821 -1047940.7935119999, -733550.3062558821 -1048927.9902199998, -734549.4206882352 -1048927.9902199998, -734549.4206882352 -1047940.7935119999))"
"POLYGON ((-733550.3062558821 -1047940.7935119999, -732551.1918235292 -1047940.7935119999, -732551.1918235292 -1048927.9902199998, -733550.3062558821 -1048927.9902199998, -733550.3062558821 -1047940.7935119999))"
"POLYGON ((-732551.1918235292 -1047940.7935119999, -731552.0773911763 -1047940.7935119999, -731552.0773911763 -1048927.9902199998, -732551.1918235292 -1048927.9902199998, -732551.1918235292 -1047940.7935119999))"
"POLYGON ((-731552.0773911763 -1047940.7935119999, -730552.9629588232 -1047940.7935119999, -730552.9629588232 -1048927.9902199998, -731552.0773911763 -1048927.9902199998, -731552.0773911763 -1047940.7935119999))"
"POLYGON ((-730552.9629588232 -1047940.7935119999, -729553.8485264702 -1047940.7935119999, -729553.8485264702 -1048927.9902199998, -730552.9629588232 -1048927.9902199998, -730552.9629588232 -1047940.7935119999))"
"POLYGON ((-729553.8485264702 -1047940.7935119999, -728554.7340941173 -1047940.7935119999, -728554.7340941173 -1048927.9902199998, -729553.8485264702 -1048927.9902199998, -729553.8485264702 -1047940.7935119999))"
"POLYGON ((-728554.7340941173 -1047940.7935119999, -727555.6196617642 -1047940.7935119999, -727555.6196617642 -1048927.9902199998, -728554.7340941173 -1048927.9902199998, -728554.7340941173 -1047940.7935119999))"
"POLYGON ((-727555.6196617642 -1047940.7935119999, -726556.5052294113 -1047940.7935119999, -726556.5052294113 -1048927.9902199998, -727555.6196617642 -1048927.9902199998, -727555.6196617642 -1047940.7935119999))"
"POLYGON ((-726556.5052294113 -1047940.7935119999, -725557.3907970584 -1047940.7935119999, -725557.3907970584 -1048927.9902199998, -726556.5052294113 -1048927.9902199998, -726556.5052294113 -1047940.7935119999))"
"POLYGON ((-754531.7093352947 -1046953.5968039999, -753532.5949029417 -1046953.5968039999, -753532.5949029417 -1047940.7935119999, -754531.7093352947 -1047940.7935119999, -754531.7093352947 -1046953.5968039999))"
"POLYGON ((-753532.5949029417 -1046953.5968039999, -752533.4804705888 -1046953.5968039999, -752533.4804705888 -1047940.7935119999, -753532.5949029417 -1047940.7935119999, -753532.5949029417 -1046953.5968039999))"
"POLYGON ((-752533.4804705888 -1046953.5968039999, -751534.3660382358 -1046953.5968039999, -751534.3660382358 -1047940.7935119999, -752533.4804705888 -1047940.7935119999, -752533.4804705888 -1046953.5968039999))"
"POLYGON ((-751534.3660382358 -1046953.5968039999, -750535.2516058828 -1046953.5968039999, -750535.2516058828 -1047940.7935119999, -751534.3660382358 -1047940.7935119999, -751534.3660382358 -1046953.5968039999))"
"POLYGON ((-750535.2516058828 -1046953.5968039999, -749536.1371735298 -1046953.5968039999, -749536.1371735298 -1047940.7935119999, -750535.2516058828 -1047940.7935119999, -750535.2516058828 -1046953.5968039999))"
"POLYGON ((-749536.1371735298 -1046953.5968039999, -748537.0227411769 -1046953.5968039999, -748537.0227411769 -1047940.7935119999, -749536.1371735298 -1047940.7935119999, -749536.1371735298 -1046953.5968039999))"
"POLYGON ((-748537.0227411769 -1046953.5968039999, -747537.9083088238 -1046953.5968039999, -747537.9083088238 -1047940.7935119999, -748537.0227411769 -1047940.7935119999, -748537.0227411769 -1046953.5968039999))"
"POLYGON ((-747537.9083088238 -1046953.5968039999, -746538.7938764709 -1046953.5968039999, -746538.7938764709 -1047940.7935119999, -747537.9083088238 -1047940.7935119999, -747537.9083088238 -1046953.5968039999))"
"POLYGON ((-746538.7938764709 -1046953.5968039999, -745539.6794441179 -1046953.5968039999, -745539.6794441179 -1047940.7935119999, -746538.7938764709 -1047940.7935119999, -746538.7938764709 -1046953.5968039999))"
"POLYGON ((-745539.6794441179 -1046953.5968039999, -744540.5650117649 -1046953.5968039999, -744540.5650117649 -1047940.7935119999, -745539.6794441179 -1047940.7935119999, -745539.6794441179 -1046953.5968039999))"
"POLYGON ((-744540.5650117649 -1046953.5968039999, -743541.4505794119 -1046953.5968039999, -743541.4505794119 -1047940.7935119999, -744540.5650117649 -1047940.7935119999, -744540.5650117649 -1046953.5968039999))"
"POLYGON ((-743541.4505794119 -1046953.5968039999, -742542.336147059 -1046953.5968039999, -742542.336147059 -1047940.7935119999, -743541.4505794119 -1047940.7935119999, -743541.4505794119 -1046953.5968039999))"
"POLYGON ((-742542.336147059 -1046953.5968039999, -741543.221714706 -1046953.5968039999, -741543.221714706 -1047940.7935119999, -742542.336147059 -1047940.7935119999, -742542.336147059 -1046953.5968039999))"
"POLYGON ((-741543.221714706 -1046953.5968039999, -740544.107282353 -1046953.5968039999, -740544.107282353 -1047940.7935119999, -741543.221714706 -1047940.7935119999, -741543.221714706 -1046953.5968039999))"
"POLYGON ((-740544.107282353 -1046953.5968039999, -739544.99285 -1046953.5968039999, -739544.99285 -1047940.7935119999, -740544.107282353 -1047940.7935119999, -740544.107282353 -1046953.5968039999))"
"POLYGON ((-739544.99285 -1046953.5968039999, -738545.8784176471 -1046953.5968039999, -738545.8784176471 -1047940.7935119999, -739544.99285 -1047940.7935119999, -739544.99285 -1046953.5968039999))"
"POLYGON ((-738545.8784176471 -1046953.5968039999, -737546.763985294 -1046953.5968039999, -737546.763985294 -1047940.7935119999, -738545.8784176471 -1047940.7935119999, -738545.8784176471 -1046953.5968039999))"
"POLYGON ((-737546.763985294 -1046953.5968039999, -736547.6495529411 -1046953.5968039999, -736547.6495529411 -1047940.7935119999, -737546.763985294 -1047940.7935119999, -737546.763985294 -1046953.5968039999))"
"POLYGON ((-736547.6495529411 -1046953.5968039999, -735548.5351205881 -1046953.5968039999, -735548.5351205881 -1047940.7935119999, -736547.6495529411 -1047940.7935119999, -736547.6495529411 -1046953.5968039999))"
"POLYGON ((-735548.5351205881 -1046953.5968039999, -734549.4206882352 -1046953.5968039999, -734549.4206882352 -1047940.7935119999, -735548.5351205881 -1047940.7935119999, -735548.5351205881 -1046953.5968039999))"
"POLYGON ((-734549.4206882352 -1046953.5968039999, -733550.3062558821 -1046953.5968039999, -733550.3062558821 -1047940.7935119999, -734549.4206882352 -1047940.7935119999, -734549.4206882352 -1046953.5968039999))"
"POLYGON ((-733550.3062558821 -1046953.5968039999, -732551.1918235292 -1046953.5968039999, -732551.1918235292 -1047940.7935119999, -733550.3062558821 -1047940.7935119999, -733550.3062558821 -1046953.5968039999))"
"POLYGON ((-732551.1918235292 -1046953.5968039999, -731552.0773911763 -1046953.5968039999, -731552.0773911763 -1047940.7935119999, -732551.1918235292 -1047940.7935119999, -732551.1918235292 -1046953.5968039999))"
"POLYGON ((-731552.0773911763 -1046953.5968039999, -730552.9629588232 -1046953.5968039999, -730552.9629588232 -1047940.7935119999, -731552.0773911763 -1047940.7935119999, -731552.0773911763 -1046953.5968039999))"
"POLYGON ((-730552.9629588232 -1046953.5968039999, -729553.8485264702 -1046953.5968039999, -729553.8485264702 -1047940.7935119999, -730552.9629588232 -1047940.7935119999, -730552.9629588232 -1046953.5968039999))"
"POLYGON ((-729553.8485264702 -1046953.5968039999, -728554.7340941173 -1046953.5968039999, -728554.7340941173 -1047940.7935119999, -729553.8485264702 -1047940.7935119999, -729553.8485264702 -1046953.5968039999))"
"POLYGON ((-728554.7340941173 -1046953.5968039999, -727555.6196617642 -1046953.5968039999, -727555.6196617642 -1047940.7935119999, -728554.7340941173 -1047940.7935119999, -728554.7340941173 -1046953.5968039999))"
"POLYGON ((-727555.6196617642 -1046953.5968039999, -726556.5052294113 -1046953.5968039999, -726556.5052294113 -1047940.7935119999, -727555.6196617642 -1047940.7935119999, -727555.6196617642 -1046953.5968039999))"
"POLYGON ((-726556.5052294113 -1046953.5968039999, -725557.3907970584 -1046953.5968039999, -725557.3907970584 -1047940.7935119999, -726556.5052294113 -1047940.7935119999, -726556.5052294113 -1046953.5968039999))"
"POLYGON ((-725557.3907970584 -1046953.5968039999, -724558.2763647054 -1046953.5968039999, -724558.2763647054 -1047940.7935119999, -725557.3907970584 -1047940.7935119999, -725557.3907970584 -1046953.5968039999))"
"POLYGON ((-724558.2763647054 -1046953.5968039999, -723559.1619323523 -1046953.5968039999, -723559.1619323523 -1047940.7935119999, -724558.2763647054 -1047940.7935119999, -724558.2763647054 -1046953.5968039999))"
"POLYGON ((-723559.1619323523 -1046953.5968039999, -722560.0474999994 -1046953.5968039999, -722560.0474999994 -1047940.7935119999, -723559.1619323523 -1047940.7935119999, -723559.1619323523 -1046953.5968039999))"
"POLYGON ((-754531.7093352947 -1045966.4000959998, -753532.5949029417 -1045966.4000959998, -753532.5949029417 -1046953.5968039999, -754531.7093352947 -1046953.5968039999, -754531.7093352947 -1045966.4000959998))"
"POLYGON ((-753532.5949029417 -1045966.4000959998, -752533.4804705888 -1045966.4000959998, -752533.4804705888 -1046953.5968039999, -753532.5949029417 -1046953.5968039999, -753532.5949029417 -1045966.4000959998))"
"POLYGON ((-752533.4804705888 -1045966.4000959998, -751534.3660382358 -1045966.4000959998, -751534.3660382358 -1046953.5968039999, -752533.4804705888 -1046953.5968039999, -752533.4804705888 -1045966.4000959998))"
"POLYGON ((-751534.3660382358 -1045966.4000959998, -750535.2516058828 -1045966.4000959998, -750535.2516058828 -1046953.5968039999, -751534.3660382358 -1046953.5968039999, -751534.3660382358 -1045966.4000959998))"
"POLYGON ((-750535.2516058828 -1045966.4000959998, -749536.1371735298 -1045966.4000959998, -749536.1371735298 -1046953.5968039999, -750535.2516058828 -1046953.5968039999, -750535.2516058828 -1045966.4000959998))"
"POLYGON ((-749536.1371735298 -1045966.4000959998, -748537.0227411769 -1045966.4000959998, -748537.0227411769 -1046953.5968039999, -749536.1371735298 -1046953.5968039999, -749536.1371735298 -1045966.4000959998))"
"POLYGON ((-748537.0227411769 -1045966.4000959998, -747537.9083088238 -1045966.4000959998, -747537.9083088238 -1046953.5968039999, -748537.0227411769 -1046953.5968039999, -748537.0227411769 -1045966.4000959998))"
"POLYGON ((-747537.9083088238 -1045966.4000959998, -746538.7938764709 -1045966.4000959998, -746538.7938764709 -1046953.5968039999, -747537.9083088238 -1046953.5968039999, -747537.9083088238 -1045966.4000959998))"
"POLYGON ((-746538.7938764709 -1045966.4000959998, -745539.6794441179 -1045966.4000959998, -745539.6794441179 -1046953.5968039999, -746538.7938764709 -1046953.5968039999, -746538.7938764709 -1045966.4000959998))"
"POLYGON ((-745539.6794441179 -1045966.4000959998, -744540.5650117649 -1045966.4000959998, -744540.5650117649 -1046953.5968039999, -745539.6794441179 -1046953.5968039999, -745539.6794441179 -1045966.4000959998))"
"POLYGON ((-744540.5650117649 -1045966.4000959998, -743541.4505794119 -1045966.4000959998, -743541.4505794119 -1046953.5968039999, -744540.5650117649 -1046953.5968039999, -744540.5650117649 -1045966.4000959998))"
"POLYGON ((-743541.4505794119 -1045966.4000959998, -742542.336147059 -1045966.4000959998, -742542.336147059 -1046953.5968039999, -743541.4505794119 -1046953.5968039999, -743541.4505794119 -1045966.4000959998))"
"POLYGON ((-742542.336147059 -1045966.4000959998, -741543.221714706 -1045966.4000959998, -741543.221714706 -1046953.5968039999, -742542.336147059 -1046953.5968039999, -742542.336147059 -1045966.4000959998))"
"POLYGON ((-741543.221714706 -1045966.4000959998, -740544.107282353 -1045966.4000959998, -740544.107282353 -1046953.5968039999, -741543.221714706 -1046953.5968039999, -741543.221714706 -1045966.4000959998))"
"POLYGON ((-740544.107282353 -1045966.4000959998, -739544.99285 -1045966.4000959998, -739544.99285 -1046953.5968039999, -740544.107282353 -1046953.5968039999, -740544.107282353 -1045966.4000959998))"
"POLYGON ((-739544.99285 -1045966.4000959998, -738545.8784176471 -1045966.4000959998, -738545.8784176471 -1046953.5968039999, -739544.99285 -1046953.5968039999, -739544.99285 -1045966.4000959998))"
"POLYGON ((-738545.8784176471 -1045966.4000959998, -737546.763985294 -1045966.4000959998, -737546.763985294 -1046953.5968039999, -738545.8784176471 -1046953.5968039999, -738545.8784176471 -1045966.4000959998))"
"POLYGON ((-737546.763985294 -1045966.4000959998, -736547.6495529411 -1045966.4000959998, -736547.6495529411 -1046953.5968039999, -737546.763985294 -1046953.5968039999, -737546.763985294 -1045966.4000959998))"
"POLYGON ((-736547.6495529411 -1045966.4000959998, -735548.5351205881 -1045966.4000959998, -735548.5351205881 -1046953.5968039999, -736547.6495529411 -1046953.5968039999, -736547.6495529411 -1045966.4000959998))"
"POLYGON ((-735548.5351205881 -1045966.4000959998, -734549.4206882352 -1045966.4000959998, -734549.4206882352 -1046953.5968039999, -735548.5351205881 -1046953.5968039999, -735548.5351205881 -1045966.4000959998))"
"POLYGON ((-734549.4206882352 -1045966.4000959998, -733550.3062558821 -1045966.4000959998, -733550.3062558821 -1046953.5968039999, -734549.4206882352 -1046953.5968039999, -734549.4206882352 -1045966.4000959998))"
"POLYGON ((-733550.3062558821 -1045966.4000959998, -732551.1918235292 -1045966.4000959998, -732551.1918235292 -1046953.5968039999, -733550.3062558821 -1046953.5968039999, -733550.3062558821 -1045966.4000959998))"
"POLYGON ((-732551.1918235292 -1045966.4000959998, -731552.0773911763 -1045966.4000959998, -731552.0773911763 -1046953.5968039999, -732551.1918235292 -1046953.5968039999, -732551.1918235292 -1045966.4000959998))"
"POLYGON ((-731552.0773911763 -1045966.4000959998, -730552.9629588232 -1045966.4000959998, -730552.9629588232 -1046953.5968039999, -731552.0773911763 -1046953.5968039999, -731552.0773911763 -1045966.4000959998))"
"POLYGON ((-730552.9629588232 -1045966.4000959998, -729553.8485264702 -1045966.4000959998, -729553.8485264702 -1046953.5968039999, -730552.9629588232 -1046953.5968039999, -730552.9629588232 -1045966.4000959998))"
"POLYGON ((-729553.8485264702 -1045966.4000959998, -728554.7340941173 -1045966.4000959998, -728554.7340941173 -1046953.5968039999, -729553.8485264702 -1046953.5968039999, -729553.8485264702 -1045966.4000959998))"
"POLYGON ((-728554.7340941173 -1045966.4000959998, -727555.6196617642 -1045966.4000959998, -727555.6196617642 -1046953.5968039999, -728554.7340941173 -1046953.5968039999, -728554.7340941173 -1045966.4000959998))"
"POLYGON ((-727555.6196617642 -1045966.4000959998, -726556.5052294113 -1045966.4000959998, -726556.5052294113 -1046953.5968039999, -727555.6196617642 -1046953.5968039999, -727555.6196617642 -1045966.4000959998))"
"POLYGON ((-726556.5052294113 -1045966.4000959998, -725557.3907970584 -1045966.4000959998, -725557.3907970584 -1046953.5968039999, -726556.5052294113 -1046953.5968039999, -726556.5052294113 -1045966.4000959998))"
